RowID,Letter,Level,Term,See,SeeAlso,NonEssModif,Code
635,A,6,nontraffic,,,,V42.2
636,A,5,van,,,(traffic),V43.74
637,A,6,nontraffic,,,,V43.24
638,A,4,noncollision accident,,,(traffic),V48.7
639,A,5,nontraffic,,,,V48.2
640,A,3,passenger,,,,
641,A,4,collision,,,(with),
642,A,5,animal,,,(traffic),V40.6
643,A,6,being ridden,,,(traffic),V46.6
644,A,7,nontraffic,,,,V46.1
645,A,6,nontraffic,,,,V40.1
646,A,5,animal-drawn vehicle,,,(traffic),V46.6
647,A,6,nontraffic,,,,V46.1
648,A,5,bus,,,(traffic),V44.6
649,A,6,nontraffic,,,,V44.1
650,A,5,car,,,(traffic),V43.62
651,A,6,nontraffic,,,,V43.12
652,A,5,motor vehicle NOS,,,(traffic),V49.50
653,A,6,nontraffic,,,,V49.10
654,A,6,specified type NEC,,,(traffic),V49.59
655,A,7,nontraffic,,,,V49.19
656,A,5,pedal cycle,,,(traffic),V41.6
657,A,6,nontraffic,,,,V41.1
658,A,5,pickup truck,,,(traffic),V43.63
659,A,6,nontraffic,,,,V43.13
660,A,5,railway vehicle,,,(traffic),V45.6
661,A,6,nontraffic,,,,V45.1
662,A,5,specified vehicle NEC,,,(traffic),V46.6
663,A,6,nontraffic,,,,V46.1
664,A,5,sport utility vehicle,,,(traffic),V43.61
665,A,6,nontraffic,,,,V43.11
666,A,5,stationary object,,,(traffic),V47.6
667,A,6,nontraffic,,,,V47.1
668,A,5,streetcar,,,(traffic),V46.6
669,A,6,nontraffic,,,,V46.1
670,A,5,three wheeled motor vehicle,,,(traffic),V42.6
671,A,6,nontraffic,,,,V42.1
672,A,5,truck,,,(traffic),V44.6
673,A,6,nontraffic,,,,V44.1
674,A,5,two wheeled motor vehicle,,,(traffic),V42.6
675,A,6,nontraffic,,,,V42.1
676,A,5,van,,,(traffic),V43.64
677,A,6,nontraffic,,,,V43.14
678,A,4,noncollision accident,,,(traffic),V48.6
679,A,5,nontraffic,,,,V48.1
680,A,3,specified type NEC,,,,V49.88
681,A,4,military vehicle,,,,V49.81
682,A,2,coal car,"Accident, transport, industrial vehicle occupant",,,
683,A,2,construction vehicle occupant,,,(nontraffic),V85.9
684,A,3,driver,,,,V85.5
685,A,3,hanger-on,,,,V85.7
686,A,3,passenger,,,,V85.6
687,A,3,traffic,,,,V85.3
688,A,4,driver,,,,V85.0
689,A,4,hanger-on,,,,V85.2
690,A,4,passenger,,,,V85.1
691,A,3,while boarding or alighting,,,,V85.4
692,A,2,dirt bike rider,,,(nontraffic),V86.96
693,A,3,driver,,,,V86.56
694,A,3,hanger-on,,,,V86.76
695,A,3,passenger,,,,V86.66
696,A,3,traffic,,,,V86.36
697,A,4,driver,,,,V86.06
698,A,4,hanger-on,,,,V86.26
699,A,4,passenger,,,,V86.16
700,A,3,while boarding or alighting,,,,V86.46
701,A,2,due to cataclysm,"Forces of nature, by type",,,
702,A,2,dune buggy occupant,,,(nontraffic),V86.93
703,A,3,driver,,,,V86.53
704,A,3,hanger-on,,,,V86.73
705,A,3,passenger,,,,V86.63
706,A,3,traffic,,,,V86.33
707,A,4,driver,,,,V86.03
708,A,4,hanger-on,,,,V86.23
709,A,4,passenger,,,,V86.13
710,A,3,while boarding or alighting,,,,V86.43
711,A,2,e-bicycle,"Accident, transport, electric (assisted) bicyclist",,,
712,A,2,e-bike,"Accident, transport, electric (assisted) bicyclist",,,
713,A,2,electric,,,(assisted),V29.91
714,A,3,collision,,,(with),
715,A,4,animal,,,(traffic),V20.91
716,A,5,being ridden,,,(traffic),V26.91
717,A,6,nontraffic,,,,V26.21
718,A,6,while boarding or alighting,,,,V26.31
719,A,5,nontraffic,,,,V20.21
720,A,5,while boarding or alighting,,,,V20.31
721,A,4,animal-drawn vehicle,,,(traffic),V26.91
722,A,5,nontraffic,,,,V26.21
723,A,5,while boarding or alighting,,,,V26.31
724,A,4,bus,,,(traffic),V24.91
725,A,5,nontraffic,,,,V24.21
726,A,5,while boarding or alighting,,,,V24.31
727,A,4,car,,,(traffic),V23.91
728,A,5,nontraffic,,,,V23.21
729,A,5,while boarding or alighting,,,,V23.31
730,A,4,motor vehicle NOS,,,(traffic),V29.601
731,A,5,nontraffic,,,,V29.201
732,A,5,specified type NEC,,,(traffic),V29.691
733,A,6,nontraffic,,,,V29.291
734,A,4,pedal cycle,,,(traffic),V21.91
735,A,5,nontraffic,,,,V21.21
736,A,5,while boarding or alighting,,,,V21.31
737,A,4,pedestrian,,,,V20.91
738,A,5,nontraffic,,,,V20.01
739,A,5,while boarding or alighting,,,,V20.31
740,A,4,pickup truck,,,(traffic),V23.91
741,A,5,nontraffic,,,,V23.21
742,A,5,while boarding or alighting,,,,V23.31
743,A,4,railway vehicle,,,(traffic),V25.91
744,A,5,nontraffic,,,,V25.21
745,A,5,while boarding or alighting,,,,V25.31
746,A,4,specified vehicle NEC,,,(traffic),V26.91
747,A,5,nontraffic,,,,V26.21
748,A,5,while boarding or alighting,,,,V26.31
749,A,4,stationary object,,,(traffic),V27.91
750,A,5,nontraffic,,,,V27.21
751,A,5,while boarding or alighting,,,,V27.31
752,A,4,streetcar,,,(traffic),V26.91
753,A,5,nontraffic,,,,V26.21
754,A,5,while boarding or alighting,,,,V26.31
755,A,4,three wheeled motor vehicle,,,(traffic),V22.91
756,A,5,nontraffic,,,,V22.21
757,A,5,while boarding or alighting,,,,V22.31
758,A,4,truck,,,(traffic),V24.91
759,A,5,nontraffic,,,,V24.21
760,A,5,while boarding or alighting,,,,V24.31
761,A,4,two wheeled motor vehicle,,,(traffic),V22.91
762,A,5,nontraffic,,,,V22.21
763,A,5,while boarding or alighting,,,,V22.31
764,A,4,van,,,(traffic),V23.91
765,A,5,nontraffic,,,,V23.21
766,A,5,while boarding or alighting,,,,V23.31
767,A,3,driver,,,,
768,A,4,collision,,,(with),
769,A,5,animal,,,(traffic),V20.41
770,A,6,being ridden,,,(traffic),V26.41
771,A,7,nontraffic,,,,V26.01
772,A,6,nontraffic,,,,V20.01
773,A,5,animal-drawn vehicle,,,(traffic),V26.41
774,A,6,nontraffic,,,,V26.01
775,A,5,bus,,,(traffic),V24.41
776,A,6,nontraffic,,,,V24.01
777,A,5,car,,,(traffic),V23.41
778,A,6,nontraffic,,,,V23.01
779,A,5,motor vehicle NOS,,,(traffic),V29.401
780,A,6,nontraffic,,,,V29.001
781,A,6,specified type NEC,,,(traffic),V29.491
782,A,7,nontraffic,,,,V29.091
783,A,5,pedal cycle,,,(traffic),V21.41
784,A,6,nontraffic,,,,V21.01
785,A,5,pedestrian,,,,
786,A,6,nontraffic,,,,V20.01
787,A,6,traffic,,,,V20.41
788,A,5,pickup truck,,,(traffic),V23.41
789,A,6,nontraffic,,,,V23.01
790,A,5,railway vehicle,,,(traffic),V25.41
791,A,6,nontraffic,,,,V25.01
792,A,5,specified vehicle NEC,,,(traffic),V26.41
793,A,6,nontraffic,,,,V26.01
794,A,5,stationary object,,,(traffic),V27.41
795,A,6,nontraffic,,,,V27.01
796,A,5,streetcar,,,(traffic),V26.41
797,A,6,nontraffic,,,,V26.01
798,A,5,three wheeled motor vehicle,,,(traffic),V22.41
799,A,6,nontraffic,,,,V22.01
800,A,5,truck,,,(traffic),V24.41
801,A,6,nontraffic,,,,V24.01
802,A,5,two wheeled motor vehicle,,,(traffic),V22.41
803,A,6,nontraffic,,,,V22.01
804,A,5,van,,,(traffic),V23.41
805,A,6,nontraffic,,,,V23.01
806,A,4,noncollision accident,,,(traffic),V28.41
807,A,5,nontraffic,,,,V28.01
808,A,3,noncollision accident,,,(traffic),V28.91
809,A,4,nontraffic,,,,V28.21
810,A,4,while boarding or alighting,,,,V28.31
811,A,3,nontraffic,,,,V29.31
812,A,3,passenger,,,,
813,A,4,collision,,,(with),
814,A,5,animal,,,(traffic),V20.51
815,A,6,being ridden,,,(traffic),V26.51
816,A,7,nontraffic,,,,V26.11
817,A,6,nontraffic,,,,V20.11
818,A,5,animal-drawn vehicle,,,(traffic),V26.51
819,A,6,nontraffic,,,,V26.11
820,A,5,bus,,,(traffic),V24.51
821,A,6,nontraffic,,,,V24.11
822,A,5,car,,,(traffic),V23.51
823,A,6,nontraffic,,,,V23.11
824,A,5,motor vehicle NOS,,,(traffic),V29.501
825,A,6,nontraffic,,,,V29.101
826,A,6,specified type NEC,,,(traffic),V29.591
827,A,7,nontraffic,,,,V29.191
828,A,5,pedal cycle,,,(traffic),V21.51
829,A,6,nontraffic,,,,V21.11
830,A,5,pedestrian,,,,
831,A,6,nontraffic,,,,V20.11
832,A,6,traffic,,,,V20.51
833,A,5,pickup truck,,,(traffic),V23.51
834,A,6,nontraffic,,,,V23.11
835,A,5,railway vehicle,,,(traffic),V25.51
836,A,6,nontraffic  25.11,,,,
837,A,5,specified vehicle NEC,,,(traffic),V26.51
838,A,6,nontraffic,,,,V26.11
839,A,5,stationary object,,,(traffic),V27.51
840,A,6,nontraffic,,,,V27.11
841,A,5,streetcar,,,(traffic),V26.51
842,A,6,nontraffic,,,,V26.11
843,A,5,three wheeled motor vehicle,,,(traffic),V22.51
844,A,6,nontraffic,,,,V22.11
845,A,5,truck,,,(traffic),V24.51
846,A,6,nontraffic,,,,V24.11
847,A,5,two wheeled motor vehicle,,,(traffic),V22.51
848,A,6,nontraffic,,,,V22.11
849,A,5,van,,,(traffic),V23.51
850,A,6,nontraffic,,,,V23.11
851,A,4,noncollision accident,,,(traffic),V28.51
852,A,5,nontraffic,,,,V28.11
853,A,3,specified type NEC,,,,V29.881
854,A,4,military vehicle,,,,V29.811
855,A,2,forklift,"Accident, transport, industrial vehicle occupant",,,
856,A,2,go cart,"Accident, transport, all-terrain vehicle occupant",,,
857,A,2,golf cart,"Accident, transport, all-terrain vehicle occupant",,,
858,A,2,heavy transport vehicle occupant,"Accident, transport, truck occupant",,,
859,A,2,hoverboard,,,,V00.848
860,A,2,ice yacht,,,,V98.2
861,A,2,industrial vehicle occupant,,,(nontraffic),V83.9
862,A,3,driver,,,,V83.5
863,A,3,hanger-on,,,,V83.7
864,A,3,passenger,,,,V83.6
865,A,3,traffic,,,,V83.3
866,A,4,driver,,,,V83.0
867,A,4,hanger-on,,,,V83.2
868,A,4,passenger,,,,V83.1
869,A,3,while boarding or alighting,,,,V83.4
870,A,2,interurban electric car,"Accident, transport, streetcar",,,
871,A,2,land yacht,,,,V98.1
872,A,2,logging car,"Accident, transport, industrial vehicle occupant",,,
873,A,2,military vehicle occupant,,,(traffic),V86.34
874,A,3,driver,,,,V86.04
875,A,3,hanger-on,,,,V86.24
876,A,3,nontraffic,,,,V86.94
877,A,4,driver,,,,V86.54
878,A,4,hanger-on,,,,V86.74
879,A,4,passenger,,,,V86.64
880,A,3,passenger,,,,V86.14
881,A,3,while boarding or alighting,,,,V86.44
882,A,2,mine tram,"Accident, transport, industrial vehicle occupant",,,
883,A,2,motorcoach,"Accident, transport, bus occupant",,,
884,A,2,motor/cross bike rider,,"Accident, transport, dirt bike rider",,V86.96
885,A,2,motorcycle,,,,V29.99
886,A,3,collision,,,(with),
887,A,4,animal,,,(traffic),V20.99
888,A,5,being ridden,,,(traffic),V26.99
889,A,6,nontraffic,,,,V26.29
890,A,6,while boarding or alighting,,,,V26.39
891,A,5,nontraffic,,,,V20.29
892,A,5,while boarding or alighting,,,,V20.39
893,A,4,animal-drawn vehicle,,,(traffic),V26.99
894,A,5,nontraffic,,,,V26.29
895,A,5,while boarding or alighting,,,,V26.39
896,A,4,bus,,,(traffic),V24.99
897,A,5,nontraffic,,,,V24.29
898,A,5,while boarding or alighting,,,,V24.39
899,A,4,car,,,(traffic),V23.99
900,A,5,nontraffic,,,,V23.29
901,A,5,while boarding or alighting,,,,V23.39
902,A,4,motor vehicle NOS,,,(traffic),V29.608
903,A,5,nontraffic,,,,V29.208
904,A,5,specified type NEC,,,(traffic),V29.698
905,A,6,nontraffic,,,,V29.298
906,A,4,pedal cycle,,,(traffic),V21.99
907,A,5,nontraffic,,,,V21.29
908,A,5,while boarding or alighting,,,,V21.39
909,A,4,pickup truck,,,(traffic),V23.99
910,A,5,nontraffic,,,,V23.29
911,A,5,while boarding or alighting,,,,V23.39
912,A,4,railway vehicle,,,(traffic),V25.99
913,A,5,nontraffic,,,,V25.29
914,A,5,while boarding or alighting,,,,V25.39
915,A,4,specified vehicle NEC,,,(traffic),V26.99
916,A,5,nontraffic,,,,V26.29
917,A,5,while boarding or alighting,,,,V26.39
918,A,4,stationary object,,,(traffic),V27.99
919,A,5,nontraffic,,,,V27.29
920,A,5,while boarding or alighting,,,,V27.39
921,A,4,streetcar,,,(traffic),V26.99
922,A,5,nontraffic,,,,V26.29
923,A,5,while boarding or alighting,,,,V26.39
924,A,4,three wheeled motor vehicle,,,(traffic),V22.99
925,A,5,nontraffic,,,,V22.29
926,A,5,while boarding or alighting,,,,V22.39
927,A,4,truck,,,(traffic),V24.99
928,A,5,nontraffic,,,,V24.29
929,A,5,while boarding or alighting,,,,V24.39
930,A,4,two wheeled motor vehicle,,,(traffic),V22.99
931,A,5,nontraffic,,,,V22.29
932,A,5,while boarding or alighting,,,,V22.39
933,A,4,van,,,(traffic),V23.99
934,A,5,nontraffic,,,,V23.29
935,A,5,while boarding or alighting,,,,V23.39
936,A,3,driver,,,,
937,A,4,collision,,,(with),
938,A,5,animal,,,(traffic),V20.49
939,A,6,being ridden,,,(traffic),V26.49
940,A,7,nontraffic,,,,V26.09
941,A,6,nontraffic,,,,V20.09
942,A,5,animal-drawn vehicle,,,(traffic),V26.49
943,A,6,nontraffic,,,,V26.09
944,A,5,bus,,,(traffic),V24.49
945,A,6,nontraffic,,,,V24.09
946,A,5,car,,,(traffic),V23.49
947,A,6,nontraffic,,,,V23.09
948,A,5,motor vehicle NOS,,,(traffic),V29.408
949,A,6,nontraffic,,,,V29.008
950,A,6,specified type NEC,,,(traffic),V29.498
951,A,7,nontraffic,,,,V29.098
952,A,5,pedal cycle,,,(traffic),V21.49
953,A,6,nontraffic,,,,V21.09
954,A,5,pedestrian,,,,
955,A,6,nontraffic,,,,V20.09
956,A,6,traffic,,,,V20.49
957,A,5,pickup truck,,,(traffic),V23.49
958,A,6,nontraffic,,,,V23.09
959,A,5,railway vehicle,,,(traffic),V25.49
960,A,6,nontraffic,,,,V25.09
961,A,5,specified vehicle NEC,,,(traffic),V26.49
962,A,6,nontraffic,,,,V26.09
963,A,5,stationary object,,,(traffic),V27.49
964,A,6,nontraffic,,,,V27.09
965,A,5,streetcar,,,(traffic),V26.49
966,A,6,nontraffic,,,,V26.09
967,A,5,three wheeled motor vehicle,,,(traffic),V22.49
968,A,6,nontraffic,,,,V22.09
969,A,5,truck,,,(traffic),V24.49
970,A,6,nontraffic,,,,V24.09
971,A,5,two wheeled motor vehicle,,,(traffic),V22.49
972,A,6,nontraffic,,,,V22.09
973,A,5,van,,,(traffic),V23.49
974,A,6,nontraffic,,,,V23.09
975,A,4,noncollision accident,,,(traffic),V28.49
976,A,5,nontraffic,,,,V28.09
977,A,3,noncollision accident,,,(traffic),V28.99
978,A,4,nontraffic,,,,V28.29
979,A,4,while boarding or alighting,,,,V28.39
980,A,3,nontraffic,,,,V29.39
981,A,3,passenger,,,,
982,A,4,collision,,,(with),
983,A,5,animal,,,(traffic),V20.59
984,A,6,being ridden,,,(traffic),V26.59
985,A,7,nontraffic,,,,V26.19
986,A,6,nontraffic,,,,V20.19
987,A,5,animal-drawn vehicle,,,(traffic),V26.59
988,A,6,nontraffic,,,,V26.19
989,A,5,bus,,,(traffic),V24.59
990,A,6,nontraffic,,,,V24.19
991,A,5,car,,,(traffic),V23.59
992,A,6,nontraffic,,,,V23.19
993,A,5,motor vehicle NOS,,,(traffic),V29.508
994,A,6,nontraffic,,,,V29.108
995,A,6,specified type NEC,,,(traffic),V29.598
996,A,7,nontraffic,,,,V29.198
997,A,5,pedal cycle,,,(traffic),V21.59
998,A,6,nontraffic,,,,V21.19
999,A,5,pedestrian,,,,
1000,A,6,nontraffic,,,,V20.19
1001,A,6,traffic,,,,V20.59
1002,A,5,pickup truck,,,(traffic),V23.59
1003,A,6,nontraffic,,,,V23.19
1004,A,5,railway vehicle,,,(traffic),V25.59
1005,A,6,nontraffic,,,,V25.19
1006,A,5,specified vehicle NEC,,,(traffic),V26.59
1007,A,6,nontraffic,,,,V26.19
1008,A,5,stationary object,,,(traffic),V27.59
1009,A,6,nontraffic,,,,V27.19
1010,A,5,streetcar,,,(traffic),V26.59
1011,A,6,nontraffic,,,,V26.19
1012,A,5,three wheeled motor vehicle,,,(traffic),V22.59
1013,A,6,nontraffic,,,,V22.19
1014,A,5,truck,,,(traffic),V24.59
1015,A,6,nontraffic,,,,V24.19
1016,A,5,two wheeled motor vehicle,,,(traffic),V22.59
1017,A,6,nontraffic,,,,V22.19
1018,A,5,van,,,(traffic),V23.59
1019,A,6,nontraffic,,,,V23.19
1020,A,4,noncollision accident,,,(traffic),V28.59
1021,A,5,nontraffic,,,,V28.19
1022,A,3,specified type NEC,,,,V29.888
1023,A,4,military vehicle,,,,V29.818
1024,A,2,motor vehicle NEC occupant,,,(traffic),V89.2
1025,A,2,occupant,,,(of),
1026,A,3,aircraft,,,(powered),V95.9
1027,A,4,fixed wing,,,,
1028,A,5,commercial,"Accident, transport, aircraft, occupant, powered, fixed wing, commercial",,,
1029,A,5,private,"Accident, transport, aircraft, occupant, powered, fixed wing, private",,,
1030,A,4,nonpowered,,,,V96.9
1031,A,4,specified NEC,,,,V95.8
1032,A,3,airport battery-powered vehicle,"Accident, transport, industrial vehicle occupant",,,
1033,A,3,all-terrain vehicle,"Accident, transport, all-terrain vehicle occupant",,(ATV),
1034,A,3,animal-drawn vehicle,"Accident, transport, animal-drawn vehicle occupant",,,
1035,A,3,automobile,"Accident, transport, car occupant",,,
1036,A,3,balloon,,,,V96.00
1037,A,3,battery-powered vehicle,"Accident, transport, industrial vehicle occupant",,,
1038,A,3,bicycle,"Accident, transport, pedal cyclist",,,
1039,A,4,motorized,"Accident, transport, motorcycle rider",,,
1040,A,3,boat NEC,"Accident, watercraft",,,
1041,A,3,bulldozer,"Accident, transport, construction vehicle occupant",,,
1042,A,3,bus,"Accident, transport, bus occupant",,,
1043,A,3,cable car,,"Accident, transport, streetcar occupant",(on rails),
1044,A,4,not on rails,,,,V98.0
1045,A,3,car,,"Accident, transport, car occupant",,
1046,A,4,cable,,"Accident, transport, streetcar occupant",(on rails),
1047,A,5,not on rails,,,,V98.0
1048,A,3,coach,"Accident, transport, bus occupant",,,
1049,A,3,coal-car,"Accident, transport, industrial vehicle occupant",,,
1050,A,3,digger,"Accident, transport, construction vehicle occupant",,,
1051,A,3,dump truck,"Accident, transport, construction vehicle occupant",,,
1052,A,3,earth-leveler,"Accident, transport, construction vehicle occupant",,,
1053,A,3,farm machinery,"Accident, transport, agricultural vehicle occupant",,(self-propelled),
1054,A,3,forklift,"Accident, transport, industrial vehicle occupant",,,
1055,A,3,glider,,,(unpowered),V96.20
1056,A,4,hang,,,,V96.10
1057,A,4,powered,"Accident, transport, aircraft, occupant, powered, glider",,(microlight) (ultralight),
1058,A,3,glider,,,(unpowered),V96.20
1059,A,3,hang-glider,,,,V96.10
1060,A,3,harvester,"Accident, transport, agricultural vehicle occupant",,,
1061,A,3,heavy,"Accident, transport, truck occupant",,(transport),
1062,A,3,helicopter,"Accident, transport, aircraft, occupant, helicopter",,,
1063,A,3,ice-yacht,,,,V98.2
1064,A,3,kite,,,(carrying person),V96.8
1065,A,3,land-yacht,,,,V98.1
1066,A,3,logging car,"Accident, transport, industrial vehicle occupant",,,
1067,A,3,mechanical shovel,"Accident, transport, construction vehicle occupant",,,
1068,A,3,microlight,"Accident, transport, aircraft, occupant, powered, glider",,,
1069,A,3,minibus,"Accident, transport, pickup truck occupant",,,
1070,A,3,minivan,"Accident, transport, pickup truck occupant",,,
1071,A,3,moped,"Accident, transport, motorcycle",,,
1072,A,3,motor scooter,"Accident, transport, motorcycle",,,
1073,A,3,motorcycle,"Accident, transport, motorcycle",,(with sidecar),
1074,A,3,off-road motor-vehicle,,"Accident, transport, all-terrain vehicle occupant",,V86.99
1075,A,3,pedal cycle,,"Accident, transport, pedal cyclist",,
1076,A,3,pick-up,"Accident, transport, pickup truck occupant",,(truck),
1077,A,3,railway,"Accident, transport, railway vehicle occupant",,(train) (vehicle) (subterranean) (elevated),
1078,A,3,rickshaw,"Accident, transport, pedal cycle",,,
1079,A,4,motorized,"Accident, transport, three-wheeled motor vehicle",,,
1080,A,4,pedal driven,"Accident, transport, pedal cyclist",,,
1081,A,3,road-roller,"Accident, transport, construction vehicle occupant",,,
1082,A,3,ship NOS,,,,V94.9
1083,A,3,ski-lift,,,(chair) (gondola),V98.3
1084,A,3,snowmobile,"Accident, transport, snowmobile occupant",,,
1085,A,3,"spacecraft, spaceship","Accident, transport, aircraft, occupant, spacecraft",,,
1086,A,3,sport utility vehicle,"Accident, transport, pickup truck occupant",,,
1087,A,3,streetcar,"Accident, transport, streetcar occupant",,(interurban) (operating on public street or highway),
1088,A,3,SUV,"Accident, transport, pickup truck occupant",,,
1089,A,3,téléférique,,,,V98.0
1090,A,3,three-wheeled vehicle,,"Accident, transport, three-wheeled motor vehicle occupant",(motorized),
1091,A,4,nonmotorized,"Accident, transport, pedal cycle",,,
1092,A,3,tractor,"Accident, transport, agricultural vehicle occupant",,(farm) (and trailer),
1093,A,3,train,"Accident, transport, railway vehicle occupant",,,
1094,A,3,tram,"Accident, transport, streetcar occupant",,,
1095,A,4,in mine or quarry,"Accident, transport, industrial vehicle occupant",,,
1096,A,3,tricycle,"Accident, transport, pedal cycle",,,
1097,A,4,motorized,"Accident, transport, three-wheeled motor vehicle",,,
1098,A,3,trolley,"Accident, transport, streetcar occupant",,,
1099,A,4,in mine or quarry,"Accident, transport, industrial vehicle occupant",,,
1100,A,3,"tub, in mine or quarry","Accident, transport, industrial vehicle occupant",,,
1101,A,3,ultralight,"Accident, transport, aircraft, occupant, powered, glider",,,
1102,A,3,van,"Accident, transport, van occupant",,,
1103,A,3,vehicle NEC,,,,V89.9
1104,A,4,heavy transport,"Accident, transport, truck occupant",,,
1105,A,4,motor,,,(traffic),V89.2
1106,A,5,nontraffic NEC,,,,V89.0
1107,A,3,watercraft NOS,,,,V94.9
1108,A,4,causing drowning,"Drowning, resulting from accident to boat",,,
1109,A,2,off-road motor-vehicle,,"Accident, transport, all-terrain vehicle occupant",,V86.99
1110,A,2,parachutist,,,,V97.29
1111,A,3,after accident to aircraft,"Accident, transport, aircraft",,,
1112,A,3,entangled in object,,,,V97.21
1113,A,3,injured on landing,,,,V97.22
1114,A,2,pedal cyclist,,,,V19.9
1115,A,3,collision,,,(with),
1116,A,4,animal,,,(traffic),V10.9
1117,A,5,being ridden,,,(traffic),V16.9
1118,A,6,nontraffic,,,,V16.2
1119,A,6,while boarding or alighting,,,,V16.3
1120,A,5,nontraffic,,,,V10.2
1121,A,5,while boarding or alighting,,,,V10.3
1122,A,4,animal-drawn vehicle,,,(traffic),V16.9
1123,A,5,nontraffic,,,,V16.2
1124,A,5,while boarding or alighting,,,,V16.3
1125,A,4,bus,,,(traffic),V14.9
1126,A,5,nontraffic,,,,V14.2
1127,A,5,while boarding or alighting,,,,V14.3
1128,A,4,car,,,(traffic),V13.9
1129,A,5,nontraffic,,,,V13.2
1130,A,5,while boarding or alighting,,,,V13.3
1131,A,4,motor vehicle NOS,,,(traffic),V19.60
1132,A,5,nontraffic,,,,V19.20
1133,A,5,specified type NEC,,,(traffic),V19.69
1134,A,6,nontraffic,,,,V19.29
1135,A,4,pedal cycle,,,(traffic),V11.9
1136,A,5,nontraffic,,,,V11.2
1137,A,5,while boarding or alighting,,,,V11.3
1138,A,4,pickup truck,,,(traffic),V13.9
1139,A,5,nontraffic,,,,V13.2
1140,A,5,while boarding or alighting,,,,V13.3
1141,A,4,railway vehicle,,,(traffic),V15.9
1142,A,5,nontraffic,,,,V15.2
1143,A,5,while boarding or alighting,,,,V15.3
1144,A,4,specified vehicle NEC,,,(traffic),V16.9
1145,A,5,nontraffic,,,,V16.2
1146,A,5,while boarding or alighting,,,,V16.3
1147,A,4,stationary object,,,(traffic),V17.9
1148,A,5,nontraffic,,,,V17.2
1149,A,5,while boarding or alighting,,,,V17.3
1150,A,4,streetcar,,,(traffic),V16.9
1151,A,5,nontraffic,,,,V16.2
1152,A,5,while boarding or alighting,,,,V16.3
1153,A,4,three wheeled motor vehicle,,,(traffic),V12.9
1154,A,5,nontraffic,,,,V12.2
1155,A,5,while boarding or alighting,,,,V12.3
1156,A,4,truck,,,(traffic),V14.9
1157,A,5,nontraffic,,,,V14.2
1158,A,5,while boarding or alighting,,,,V14.3
1159,A,4,two wheeled motor vehicle,,,(traffic),V12.9
1160,A,5,nontraffic,,,,V12.2
1161,A,5,while boarding or alighting,,,,V12.3
1162,A,4,van,,,(traffic),V13.9
1163,A,5,nontraffic,,,,V13.2
